x,y,rssi_data
18,47,"[{'48:8b:0a:f4:27:e3': -72}, {'48:8b:0a:f4:fa:23': -87}, {'f0:1d:2d:a5:1d:c3': -71}, {'84:f1:47:a8:77:23': -86}, {'84:f1:47:a8:36:c3': -95}, {'48:8b:0a:f3:7b:03': -74}, {'48:8b:0a:f4:ff:83': -60}, {'84:f1:47:a8:83:23': -95}, {'84:f1:47:a8:73:c3': -86}, {'48:8b:0a:f4:fa:20': -87}, {'84:f1:47:a8:73:c0': -86}, {'48:8b:0a:f4:27:e0': -71}, {'f0:1d:2d:a5:1d:c0': -71}, {'48:8b:0a:f3:7b:00': -74}, {'48:8b:0a:f4:ff:80': -60}, {'84:f1:47:a8:83:20': -95}, {'b0:95:75:bb:5d:e0': -94}, {'48:8b:0a:f4:fa:22': -93}, {'48:8b:0a:f4:27:e2': -71}, {'f0:1d:2d:a5:1d:c2': -71}, {'84:f1:47:a8:77:22': -86}, {'84:f1:47:a8:36:c2': -95}, {'48:8b:0a:f3:7b:02': -74}, {'84:f1:47:a8:83:22': -95}, {'48:8b:0a:f4:ff:82': -60}, {'84:f1:47:a8:73:c2': -86}, {'48:8b:0a:f4:fa:21': -93}, {'48:8b:0a:f4:27:e1': -71}, {'f0:1d:2d:a5:1d:c1': -71}, {'84:f1:47:a8:77:21': -86}, {'48:8b:0a:f3:7b:01': -74}, {'48:8b:0a:f4:ff:81': -60}, {'84:f1:47:a8:83:21': -95}, {'84:f1:47:a8:73:c1': -86}, {'32:13:8b:3e:57:39': -83}]"
19,47,"[{'48:8b:0a:f4:27:e3': -73}, {'84:f1:47:a8:77:23': -87}, {'84:f1:47:a8:44:23': -94}, {'f0:1d:2d:a5:1d:c3': -71}, {'48:8b:0a:f4:ff:83': -59}, {'48:8b:0a:f3:7b:03': -74}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:27:e2': -74}, {'84:f1:47:a8:77:22': -93}, {'84:f1:47:a8:44:22': -94}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:ff:82': -59}, {'48:8b:0a:f3:7b:02': -74}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -87}, {'48:8b:0a:f4:27:e1': -74}, {'84:f1:47:a8:77:21': -93}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -59}, {'48:8b:0a:f3:7b:01': -74}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e0': -74}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:77:20': -93}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:44:20': -93}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f3:7b:00': -74}, {'84:f1:47:a8:73:c0': -93}, {'b0:95:75:bb:5d:e0': -93}, {'32:13:8b:3e:57:39': -74}]"
20,47,"[{'48:8b:0a:f4:27:e3': -73}, {'48:8b:0a:f4:fa:23': -86}, {'84:f1:47:a8:44:23': -87}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -59}, {'48:8b:0a:f3:7b:03': -84}, {'84:f1:47:a8:73:c3': -93}, {'48:8b:0a:f4:27:e2': -72}, {'48:8b:0a:f4:fa:22': -84}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f3:7b:02': -84}, {'48:8b:0a:f4:ff:82': -59}, {'84:f1:47:a8:73:c2': -87}, {'48:8b:0a:f4:27:e1': -72}, {'48:8b:0a:f4:fa:21': -85}, {'84:f1:47:a8:44:21': -87}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -59}, {'48:8b:0a:f3:7b:01': -84}, {'84:f1:47:a8:73:c1': -93}, {'48:8b:0a:f4:27:e0': -73}, {'48:8b:0a:f4:fa:20': -84}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f3:7b:00': -84}, {'84:f1:47:a8:73:c0': -87}, {'b0:95:75:bb:5d:e0': -86}, {'02:41:0e:f5:32:f4': -94}, {'32:13:8b:3e:57:39': -72}]"
21,47,"[{'48:8b:0a:f4:27:e3': -82}, {'84:f1:47:a8:44:23': -87}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -59}, {'48:8b:0a:f3:7b:03': -84}, {'48:8b:0a:f4:fa:23': -86}, {'84:f1:47:a8:73:c3': -93}, {'b0:95:75:bb:5d:e0': -86}, {'84:f1:47:a8:44:21': -87}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -59}, {'48:8b:0a:f3:7b:01': -84}, {'48:8b:0a:f4:fa:21': -85}, {'84:f1:47:a8:73:c1': -93}, {'48:8b:0a:f4:27:e1': -72}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f3:7b:02': -84}, {'48:8b:0a:f4:ff:82': -59}, {'48:8b:0a:f4:fa:22': -84}, {'84:f1:47:a8:73:c2': -87}, {'48:8b:0a:f4:27:e2': -72}, {'02:41:0e:f5:32:f4': -94}, {'32:13:8b:3e:57:39': -72}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f3:7b:00': -84}, {'48:8b:0a:f4:fa:20': -84}, {'84:f1:47:a8:73:c0': -87}, {'48:8b:0a:f4:27:e0': -73}]"
8,48,"[{'48:8b:0a:f4:27:e3': -74}, {'84:f1:47:a8:44:23': -87}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -59}, {'48:8b:0a:f3:7b:03': -84}, {'48:8b:0a:f4:fa:23': -86}, {'84:f1:47:a8:73:c3': -93}, {'b0:95:75:bb:5d:e0': -86}, {'84:f1:47:a8:44:21': -87}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -59}, {'48:8b:0a:f3:7b:01': -84}, {'48:8b:0a:f4:fa:21': -85}, {'84:f1:47:a8:73:c1': -93}, {'48:8b:0a:f4:27:e1': -72}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f3:7b:02': -84}, {'48:8b:0a:f4:ff:82': -59}, {'48:8b:0a:f4:fa:22': -84}, {'84:f1:47:a8:73:c2': -87}, {'48:8b:0a:f4:27:e2': -72}, {'02:41:0e:f5:32:f4': -94}, {'32:13:8b:3e:57:39': -72}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f3:7b:00': -84}, {'48:8b:0a:f4:fa:20': -84}, {'84:f1:47:a8:73:c0': -87}, {'48:8b:0a:f4:27:e0': -73}]"
9,48,"[{'48:8b:0a:f4:27:e3': -73}, {'84:f1:47:a8:73:c3': -95}, {'84:f1:47:a8:44:23': -94}, {'84:f1:47:a8:77:23': -87}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:83:23': -86}, {'84:5a:3e:94:a4:83': -95}, {'48:8b:0a:f3:7b:03': -72}, {'48:8b:0a:f4:fa:23': -83}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f4:27:e2': -73}, {'48:8b:0a:f4:fa:22': -83}, {'84:f1:47:a8:44:22': -95}, {'84:f1:47:a8:77:22': -87}, {'f0:1d:2d:a5:1d:c2': -59}, {'48:8b:0a:f4:ff:82': -84}, {'48:8b:0a:f3:7b:02': -72}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e1': -73}, {'48:8b:0a:f4:fa:21': -83}, {'84:f1:47:a8:44:21': -95}, {'f0:1d:2d:a5:1d:c1': -59}, {'84:f1:47:a8:77:21': -87}, {'48:8b:0a:f4:ff:81': -84}, {'48:8b:0a:f3:7b:01': -72}, {'84:f1:47:a8:73:c0': -95}, {'48:8b:0a:f4:27:e0': -73}, {'48:8b:0a:f4:fa:20': -83}, {'84:f1:47:a8:44:20': -94}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:77:20': -87}, {'84:f1:47:a8:83:20': -85}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f4:ff:80': -84}, {'48:8b:0a:f3:7b:00': -73}, {'b0:95:75:bb:5d:e0': -85}, {'90:32:4b:74:6e:ea': -98}, {'02:41:0e:be:ec:3c': -96}, {'32:13:8b:3e:57:39': -85}]"
10,48,"[{'48:8b:0a:f4:27:e3': -74}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -85}, {'84:f1:47:a8:83:23': -85}, {'48:8b:0a:f3:7b:03': -59}, {'48:8b:0a:f4:fa:23': -59}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:83:22': -84}, {'48:8b:0a:f4:ff:82': -85}, {'48:8b:0a:f3:7b:02': -59}, {'48:8b:0a:f4:27:e2': -85}, {'48:8b:0a:f4:fa:22': -59}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -85}, {'48:8b:0a:f3:7b:01': -59}, {'48:8b:0a:f4:27:e1': -74}, {'48:8b:0a:f4:fa:21': -60}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:83:20': -85}, {'48:8b:0a:f4:ff:80': -85}, {'48:8b:0a:f3:7b:00': -59}, {'48:8b:0a:f4:27:e0': -82}, {'48:8b:0a:f4:fa:20': -59}, {'84:f1:47:a8:73:c0': -94}, {'b0:95:75:bb:5d:e0': -94}, {'32:13:8b:3e:57:39': -82}]"
11,48,"[{'48:8b:0a:f4:27:e3': -73}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -85}, {'84:f1:47:a8:83:23': -85}, {'48:8b:0a:f3:7b:03': -59}, {'48:8b:0a:f4:fa:23': -59}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -85}, {'48:8b:0a:f3:7b:01': -59}, {'48:8b:0a:f4:27:e1': -74}, {'48:8b:0a:f4:fa:21': -60}, {'b0:95:75:bb:5d:e0': -94}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:83:22': -84}, {'48:8b:0a:f4:ff:82': -85}, {'48:8b:0a:f3:7b:02': -59}, {'48:8b:0a:f4:27:e2': -85}, {'48:8b:0a:f4:fa:22': -59}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:83:20': -85}, {'48:8b:0a:f4:ff:80': -85}, {'48:8b:0a:f3:7b:00': -59}, {'48:8b:0a:f4:27:e0': -82}, {'48:8b:0a:f4:fa:20': -59}, {'84:f1:47:a8:73:c0': -94}, {'32:13:8b:3e:57:39': -82}]"
12,48,"[{'48:8b:0a:f4:27:e3': -73}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:fa:23': -73}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -59}, {'48:8b:0a:f3:7b:03': -83}, {'b0:95:75:bb:5d:e0': -85}, {'48:8b:0a:f4:fa:21': -74}, {'48:8b:0a:f4:27:e1': -73}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f3:7b:01': -83}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:fa:22': -74}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -59}, {'48:8b:0a:f3:7b:02': -83}, {'48:8b:0a:f4:27:e2': -73}, {'48:8b:0a:f4:fa:20': -83}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f3:7b:00': -83}, {'48:8b:0a:f4:27:e0': -73}, {'84:f1:47:a8:73:c0': -94}, {'32:13:8b:3e:57:39': -84}]"
13,48,"[{'48:8b:0a:f4:27:e3': -73}, {'48:8b:0a:f4:fa:23': -73}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:77:23': -85}, {'48:8b:0a:f3:7b:03': -84}, {'48:8b:0a:f4:ff:83': -84}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:27:e2': -72}, {'48:8b:0a:f4:fa:22': -74}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:77:22': -86}, {'48:8b:0a:f3:7b:02': -83}, {'48:8b:0a:f4:ff:82': -83}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e1': -72}, {'48:8b:0a:f4:fa:21': -74}, {'84:f1:47:a8:73:c1': -94}, {'f0:1d:2d:a5:1d:c1': -59}, {'84:f1:47:a8:77:21': -85}, {'48:8b:0a:f3:7b:01': -82}, {'48:8b:0a:f4:ff:81': -83}, {'48:8b:0a:f4:27:e0': -72}, {'48:8b:0a:f4:fa:20': -74}, {'84:f1:47:a8:73:c0': -94}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:77:20': -85}, {'48:8b:0a:f3:7b:00': -83}, {'48:8b:0a:f4:ff:80': -84}, {'b0:95:75:bb:5d:e0': -85}, {'32:13:8b:3e:57:39': -84}]"
14,48,"[{'48:8b:0a:f4:27:e3': -74}, {'48:8b:0a:f4:fa:23': -84}, {'84:f1:47:a8:73:c3': -93}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:77:23': -83}, {'48:8b:0a:f4:ff:83': -85}, {'48:8b:0a:f3:7b:03': -74}, {'48:8b:0a:f4:fa:22': -85}, {'84:f1:47:a8:73:c2': -87}, {'48:8b:0a:f4:27:e2': -74}, {'84:f1:47:a8:44:22': -86}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:77:22': -84}, {'48:8b:0a:f3:7b:02': -74}, {'48:8b:0a:f4:ff:82': -84}, {'48:8b:0a:f4:fa:21': -85}, {'84:f1:47:a8:73:c1': -87}, {'48:8b:0a:f4:27:e1': -74}, {'84:f1:47:a8:44:21': -86}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:77:21': -84}, {'48:8b:0a:f4:ff:81': -85}, {'48:8b:0a:f3:7b:01': -74}, {'48:8b:0a:f4:fa:20': -84}, {'84:f1:47:a8:73:c0': -93}, {'48:8b:0a:f4:27:e0': -74}, {'84:f1:47:a8:44:20': -87}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:77:20': -83}, {'48:8b:0a:f4:ff:80': -85}, {'48:8b:0a:f3:7b:00': -74}, {'b0:95:75:bb:5d:e0': -87}, {'32:13:8b:3e:57:39': -87}]"
15,48,"[{'48:8b:0a:f4:27:e3': -73}, {'48:8b:0a:f4:fa:23': -94}, {'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -84}, {'48:8b:0a:f4:ff:83': -74}, {'48:8b:0a:f3:7b:03': -84}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e1': -72}, {'84:f1:47:a8:44:21': -86}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:77:21': -84}, {'48:8b:0a:f3:7b:01': -84}, {'b0:95:75:bb:5d:e0': -94}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e2': -72}, {'84:f1:47:a8:44:22': -86}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:77:22': -84}, {'48:8b:0a:f3:7b:02': -84}, {'48:8b:0a:f4:fa:22': -95}, {'48:8b:0a:f4:27:e0': -72}, {'84:f1:47:a8:44:20': -86}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:77:20': -84}, {'48:8b:0a:f3:7b:00': -83}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}]"
16,48,"[{'48:8b:0a:f4:27:e3': -72}, {'84:f1:47:a8:73:c3': -94}, {'f0:1d:2d:a5:1d:c3': -72}, {'48:8b:0a:f3:7b:03': -86}, {'48:8b:0a:f4:ff:83': -83}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c1': -93}, {'48:8b:0a:f4:27:e1': -71}, {'f0:1d:2d:a5:1d:c1': -71}, {'84:f1:47:a8:77:21': -94}, {'48:8b:0a:f3:7b:01': -85}, {'48:8b:0a:f4:fa:21': -93}, {'b0:95:75:bb:5d:e0': -85}, {'84:f1:47:a8:73:c2': -93}, {'48:8b:0a:f4:27:e2': -71}, {'f0:1d:2d:a5:1d:c2': -72}, {'48:8b:0a:f4:ff:82': -83}, {'48:8b:0a:f3:7b:02': -86}, {'48:8b:0a:f4:fa:22': -93}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f4:27:e0': -71}, {'f0:1d:2d:a5:1d:c0': -71}, {'84:f1:47:a8:77:20': -93}, {'48:8b:0a:f3:7b:00': -86}, {'48:8b:0a:f4:ff:80': -82}, {'48:8b:0a:f4:fa:20': -93}]"
17,48,"[{'48:8b:0a:f4:27:e3': -72}, {'48:8b:0a:f4:fa:23': -94}, {'f0:1d:2d:a5:1d:c3': -73}, {'48:8b:0a:f3:7b:03': -84}, {'48:8b:0a:f4:ff:83': -59}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f4:27:e2': -73}, {'48:8b:0a:f4:fa:22': -93}, {'f0:1d:2d:a5:1d:c2': -73}, {'48:8b:0a:f3:7b:02': -85}, {'48:8b:0a:f4:ff:82': -59}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e1': -73}, {'48:8b:0a:f4:fa:21': -93}, {'f0:1d:2d:a5:1d:c1': -73}, {'48:8b:0a:f4:ff:81': -59}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e0': -73}, {'48:8b:0a:f4:fa:20': -94}, {'f0:1d:2d:a5:1d:c0': -73}, {'48:8b:0a:f3:7b:00': -85}, {'48:8b:0a:f4:ff:80': -59}, {'84:f1:47:a8:73:c0': -94}, {'b0:95:75:bb:5d:e0': -93}, {'32:13:8b:3e:57:39': -87}]"
18,48,"[{'48:8b:0a:f4:27:e3': -72}, {'f0:1d:2d:a5:1d:c3': -73}, {'48:8b:0a:f3:7b:03': -84}, {'48:8b:0a:f4:ff:83': -59}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c3': -95}, {'f0:1d:2d:a5:1d:c2': -73}, {'48:8b:0a:f3:7b:02': -85}, {'48:8b:0a:f4:ff:82': -59}, {'48:8b:0a:f4:fa:22': -93}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e2': -73}, {'f0:1d:2d:a5:1d:c1': -73}, {'48:8b:0a:f4:ff:81': -59}, {'48:8b:0a:f4:fa:21': -93}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e1': -73}, {'32:13:8b:3e:57:39': -87}, {'f0:1d:2d:a5:1d:c0': -73}, {'48:8b:0a:f3:7b:00': -85}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f4:27:e0': -73}, {'b0:95:75:bb:5d:e0': -93}]"
19,48,"[{'48:8b:0a:f4:27:e3': -73}, {'48:8b:0a:f4:fa:23': -85}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:77:23': -86}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f4:ff:83': -60}, {'84:5a:3e:94:a4:83': -84}, {'48:8b:0a:f4:fa:22': -85}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e2': -72}, {'84:f1:47:a8:77:22': -87}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:ff:82': -71}, {'84:5a:3e:94:a4:82': -85}, {'48:8b:0a:f4:fa:21': -85}, {'84:f1:47:a8:73:c1': -93}, {'48:8b:0a:f4:27:e1': -72}, {'84:f1:47:a8:77:21': -87}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:ff:81': -60}, {'84:5a:3e:94:a4:81': -84}, {'48:8b:0a:f4:fa:20': -85}, {'84:f1:47:a8:73:c0': -87}, {'48:8b:0a:f4:27:e0': -72}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:ff:80': -71}, {'84:5a:3e:94:a4:80': -85}, {'b0:95:75:bb:5d:e0': -84}, {'32:13:8b:3e:57:39': -82}]"
20,48,"[{'48:8b:0a:f4:27:e3': -73}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:77:23': -87}, {'48:8b:0a:f4:ff:83': -60}, {'84:5a:3e:94:a4:83': -86}, {'48:8b:0a:f3:7b:03': -87}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f4:27:e0': -72}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:77:20': -93}, {'84:5a:3e:94:a4:80': -86}, {'48:8b:0a:f3:7b:00': -87}, {'48:8b:0a:f4:ff:80': -60}, {'84:f1:47:a8:73:c0': -95}, {'48:8b:0a:f4:27:e2': -72}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:5a:3e:94:a4:82': -86}, {'48:8b:0a:f3:7b:02': -87}, {'48:8b:0a:f4:ff:82': -60}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f4:27:e1': -72}, {'f0:1d:2d:a5:1d:c1': -59}, {'84:5a:3e:94:a4:81': -86}, {'48:8b:0a:f3:7b:01': -87}, {'48:8b:0a:f4:ff:81': -60}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -95}, {'32:13:8b:3e:57:39': -94}]"
21,48,"[{'48:8b:0a:f4:27:e3': -74}, {'84:f1:47:a8:44:23': -95}, {'84:f1:47:a8:77:23': -95}, {'f0:1d:2d:a5:1d:c3': -83}, {'48:8b:0a:f3:7b:03': -73}, {'48:8b:0a:f4:ff:83': -59}, {'b0:95:75:bb:5d:e0': -94}, {'84:f1:47:a8:44:22': -95}, {'84:f1:47:a8:77:22': -95}, {'f0:1d:2d:a5:1d:c2': -83}, {'48:8b:0a:f4:ff:82': -59}, {'48:8b:0a:f3:7b:02': -73}, {'48:8b:0a:f4:27:e2': -83}, {'84:f1:47:a8:44:21': -95}, {'84:f1:47:a8:77:21': -95}, {'f0:1d:2d:a5:1d:c1': -83}, {'48:8b:0a:f3:7b:01': -73}, {'48:8b:0a:f4:27:e1': -83}, {'84:f1:47:a8:44:20': -95}, {'84:f1:47:a8:77:20': -95}, {'f0:1d:2d:a5:1d:c0': -82}, {'48:8b:0a:f3:7b:00': -72}, {'48:8b:0a:f4:ff:80': -59}, {'48:8b:0a:f4:27:e0': -82}, {'32:13:8b:3e:57:39': -86}]"
8,49,"[{'48:8b:0a:f4:27:e3': -74}, {'48:8b:0a:f4:fa:23': -82}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:83:23': -85}, {'84:f1:47:a8:36:c3': -94}, {'48:8b:0a:f4:27:e2': -74}, {'48:8b:0a:f4:fa:22': -82}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:83:22': -85}, {'48:8b:0a:f3:7b:02': -73}, {'84:f1:47:a8:36:c2': -93}, {'48:8b:0a:f4:27:e1': -83}, {'48:8b:0a:f4:fa:21': -82}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f3:7b:01': -73}, {'48:8b:0a:f4:27:e0': -73}, {'48:8b:0a:f4:fa:20': -82}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:83:20': -85}, {'48:8b:0a:f3:7b:00': -73}, {'b0:95:75:bb:5d:e0': -94}, {'32:13:8b:3e:57:39': -73}]"
9,49,"[{'48:8b:0a:f4:27:e3': -74}, {'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:83:23': -85}, {'84:f1:47:a8:36:c3': -94}, {'48:8b:0a:f4:fa:23': -82}, {'b0:95:75:bb:5d:e0': -94}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:83:22': -85}, {'48:8b:0a:f3:7b:02': -73}, {'84:f1:47:a8:36:c2': -93}, {'48:8b:0a:f4:27:e2': -74}, {'48:8b:0a:f4:fa:22': -82}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f3:7b:01': -73}, {'48:8b:0a:f4:27:e1': -83}, {'48:8b:0a:f4:fa:21': -82}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:83:20': -85}, {'48:8b:0a:f3:7b:00': -73}, {'48:8b:0a:f4:27:e0': -73}, {'48:8b:0a:f4:fa:20': -82}, {'32:13:8b:3e:57:39': -73}]"
10,49,"[{'48:8b:0a:f4:27:e3': -74}, {'48:8b:0a:f4:fa:23': -74}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -71}, {'84:f1:47:a8:83:23': -86}, {'48:8b:0a:f3:7b:03': -72}, {'48:8b:0a:f4:27:e2': -83}, {'48:8b:0a:f4:fa:22': -74}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -71}, {'84:f1:47:a8:83:22': -85}, {'48:8b:0a:f4:ff:82': -93}, {'48:8b:0a:f3:7b:02': -73}, {'48:8b:0a:f4:27:e1': -83}, {'48:8b:0a:f4:fa:21': -74}, {'84:f1:47:a8:77:21': -84}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:83:21': -86}, {'48:8b:0a:f4:ff:81': -94}, {'48:8b:0a:f3:7b:01': -72}, {'48:8b:0a:f4:27:e0': -83}, {'48:8b:0a:f4:fa:20': -74}, {'84:f1:47:a8:77:20': -85}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:44:20': -94}, {'84:f1:47:a8:83:20': -85}, {'48:8b:0a:f4:ff:80': -87}, {'48:8b:0a:f3:7b:00': -72}, {'b0:95:75:bb:5d:e0': -86}, {'32:13:8b:3e:57:39': -74}, {'1a:bd:dc:3d:5a:3b': -95}]"
